time,open,close,high,low,volume
1568620200000,0.008642200000000001,0.0086381,0.008642200000000001,0.0086381,6150.539029000001
1568620680000,0.0099989,0.0099989,0.0099989,0.0099989,1652.41448898
1568620800000,0.0099989,0.0086433,0.0099989,0.0086433,9784.55214222
1568620860000,0.0099989,0.008640299999999998,0.0099989,0.008640299999999998,2679.33650107
1568621100000,0.008646299999999999,0.008640299999999998,0.008646299999999999,0.008640299999999998,8129.5781602399975
1568623020000,0.008647,0.008640299999999998,0.008647,0.008640299999999998,8049.813069
1568623800000,0.008650299999999998,0.008650299999999998,0.008650299999999998,0.008650299999999998,1060.21
1568653680000,0.0087,0.0087,0.0087,0.0087,1498.5
1568653800000,0.0087,0.0087,0.0087,0.0087,501.5
1568654220000,0.008653000000000001,0.008653000000000001,0.008653000000000001,0.008653000000000001,14409.139886
1568660820000,0.00959,0.009648899999999998,0.009648899999999998,0.00959,8000.0
1568668860000,0.0094989,0.0094989,0.0094989,0.0094989,1189.57712924
1568668980000,0.0095489,0.0095489,0.0095489,0.0095489,1046.20438356
1568706180000,0.0095316,0.009669,0.009669,0.0095316,49115.463175
1568706240000,0.00967,0.009849,0.009849,0.00967,8311.83936608
1568706420000,0.010431,0.010915,0.010915,0.010431,11605.63133143
1568707200000,0.010994,0.011467,0.011467,0.010994,1770.12820834
1568711760000,0.0086603,0.0086603,0.0086603,0.0086603,2500.0
1568712000000,0.008670299999999999,0.0086611,0.008670299999999999,0.0086611,13387.8033798
1568742180000,0.0099989,0.0099989,0.0099989,0.0099989,400.0
1568742420000,0.0099,0.0099989,0.0099989,0.0099,12987.46444968
1568750520000,0.008750299999999999,0.008750299999999999,0.008750299999999999,0.008750299999999999,1444.68507303
1568750820000,0.008760500000000001,0.008760500000000001,0.008760500000000001,0.008760500000000001,11512.55491643
1568786220000,0.0097,0.0097,0.0097,0.0097,1259.8775643
1568793600000,0.009698899999999998,0.0097,0.0097,0.009698899999999998,8890.55617227
1568798100000,0.00966,0.00966,0.00966,0.00966,1000.0
1568800920000,0.00966,0.00966,0.00966,0.00966,1450.0
1568802780000,0.008850299999999998,0.008850299999999998,0.008850299999999998,0.008850299999999998,1490.0
1568802900000,0.008850299999999998,0.008785,0.008850299999999998,0.008785,8900.158062100001
1568805060000,0.009401,0.009401,0.009401,0.009401,2799.45509602
1568805360000,0.0095989,0.0095989,0.0095989,0.0095989,9923.61773
1568880000000,0.010456,0.01049,0.01049,0.010456,11772.84024056
1568881260000,0.009601,0.009601,0.009601,0.009601,10000.0
1568908260000,0.0096103,0.0096103,0.0096103,0.0096103,1185.72843612
1568949420000,0.0096103,0.0096103,0.0096103,0.0096103,6295.23266876
1568960220000,0.010389,0.010389,0.010389,0.010389,3437.04443855
1568961840000,0.0096103,0.0096103,0.0096103,0.0096103,1591.07133253
1568966400000,0.0096103,0.0096103,0.0096103,0.0096103,807.48657419
1568974140000,0.010389,0.010389,0.010389,0.010389,1591.07133253
1568975040000,0.0096103,0.0096103,0.0096103,0.0096103,1591.07133253
1568990640000,0.010389,0.01049,0.01049,0.010389,7051.83216271
1568990820000,0.011467,0.011477,0.011477,0.011467,2226.561606
1569052800000,0.010003,0.010003,0.010003,0.010003,1647.1031408
1569054840000,0.010003,0.010003,0.010003,0.010003,2608.64495726
1569070200000,0.0099003,0.0099003,0.0099003,0.0099003,4756.00545418
1569103080000,0.010989,0.011982,0.011982,0.010989,18649.71775385
1569103200000,0.012,0.012,0.012,0.012,6257.357809
1569105240000,0.012,0.012,0.012,0.012,611.39783065
1569109020000,0.012,0.012,0.012,0.012,8793.36655645
1569109080000,0.012,0.011982,0.012,0.011982,3000.0
1569109440000,0.011982,0.011982,0.011982,0.011982,600.0
1569139320000,0.012097,0.012097,0.012097,0.012097,1121.57581231
1569154860000,0.012097,0.012219,0.012219,0.012097,16000.0
1569164160000,0.0122,0.0122,0.0122,0.0122,1063.91685081
1569169380000,0.0122,0.0122,0.0122,0.0122,1114.2831666
1569195240000,0.0121,0.0121,0.0121,0.0121,870.5823452
1569203760000,0.011982,0.011982,0.011982,0.011982,88.16005005
1569209820000,0.010003,0.009893,0.010003,0.009893,19911.8399504
1569225600000,0.010989,0.010989,0.010989,0.010989,2500.52551035
1569243600000,0.0099503,0.008761,0.0099503,0.008761,61000.74160889
1569245160000,0.010889,0.010889,0.010889,0.010889,1745.1875114
1569245460000,0.010889,0.010889,0.010889,0.010889,7022.46755261
1569274380000,0.010588,0.010603,0.010603,0.010588,4193.07418605
1569275460000,0.010585,0.010585,0.010585,0.010585,403.50018863
1569276780000,0.010601,0.010601,0.010601,0.010601,2820.0
1569312000000,0.0090564,0.0090564,0.0090564,0.0090564,1411.91071865
1569335940000,0.009010700000000002,0.009010700000000002,0.009010700000000002,0.009010700000000002,5000.0
1569336000000,0.009010700000000002,0.009010700000000002,0.009010700000000002,0.009010700000000002,9538.427756
1569337080000,0.009010700000000002,0.009010700000000002,0.009010700000000002,0.009010700000000002,5000.0
1569354360000,0.0072101,0.0070003,0.0072101,0.0070003,15558.457346
1569354660000,0.007090600000000002,0.0070003,0.007090600000000002,0.0070003,12293.24433525
1569369360000,0.007499899999999999,0.007499899999999999,0.007499899999999999,0.007499899999999999,1191.8712068
1569372000000,0.007499899999999999,0.0075,0.0075,0.007499899999999999,4841.2790248
1569372420000,0.0075,0.0075,0.0075,0.0075,2796.37720123
1569385380000,0.0070003,0.006909899999999999,0.0070003,0.006909899999999999,5511.88915638
1569388260000,0.006909899999999999,0.006909899999999999,0.006909899999999999,0.006909899999999999,1434.23362462
1569421860000,0.006908,0.006887000000000001,0.006908,0.006887000000000001,3992.0
1569435180000,0.008998899999999999,0.008998899999999999,0.008998899999999999,0.008998899999999999,1900.0
1569484800000,0.0069123000000000006,0.0069123000000000006,0.0069123000000000006,0.0069123000000000006,416.0
1569506760000,0.0069123000000000006,0.0069123000000000006,0.0069123000000000006,0.0069123000000000006,1345.60435049
1569571200000,0.0088765,0.0088765,0.0088765,0.0088765,474.69626393
1569616980000,0.0071232,0.00707,0.0071232,0.00707,9763.24010696
1569618300000,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,14003.07846931
1569618360000,0.0071042,0.006999999999999999,0.0071042,0.006999999999999999,4737.68486693
1569618480000,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,12.77514968
1569623700000,0.0067515,0.0065577,0.0067515,0.0065577,5615.741428670001
1569624540000,0.0065577,0.00646,0.0065577,0.00646,29045.10685528
1569624660000,0.00646,0.0062996,0.00646,0.0062996,2910.33134823
1569625500000,0.006458800000000001,0.0062419,0.006458800000000001,0.0062419,3321.05458601
1569625620000,0.0064075,0.006,0.0064075,0.006,49158.06757546
1569625800000,0.0060152,0.006,0.0060152,0.006,40803.74596368001
1569626580000,0.006,0.006,0.006,0.006,8256.21850298
1569626640000,0.006,0.006,0.006,0.006,8370.82449758
1569626700000,0.006,0.006,0.006,0.006,4953.790414
1569627300000,0.0062019,0.0062019,0.0062019,0.0062019,8333.33333333
1569627360000,0.00873,0.0088765,0.0088765,0.00873,18981.52560807
1569630000000,0.0093,0.009518,0.009518,0.0093,22849.32178428
1569630180000,0.0095181,0.009518,0.0095181,0.009518,28731.5061424
1569657600000,0.009517,0.009517,0.009517,0.009517,11936.98916677
1569670740000,0.0075762,0.0075762,0.0075762,0.0075762,6048.76867238
1569670800000,0.007261,0.007261,0.007261,0.007261,12115.05069238
1569674040000,0.0072654,0.0072654,0.0072654,0.0072654,1063.7136758
1569677280000,0.0074056,0.0074056,0.0074056,0.0074056,12923.0636251
1569677460000,0.0075,0.0075,0.0075,0.0075,17593.023304759998
1569679260000,0.0075,0.0075,0.0075,0.0075,54976.967358
1569685260000,0.0074056,0.0073,0.0074056,0.0073,3500.0
1569691740000,0.0073,0.0073,0.0073,0.0073,2463.31422
1569713100000,0.0073003,0.0073,0.0073003,0.0073,43585.654
1569713340000,0.0076,0.0076,0.0076,0.0076,2600.0
1569713460000,0.007582699999999999,0.0073,0.007582699999999999,0.0073,8428.30087552
1569726600000,0.0079191,0.0079191,0.0079191,0.0079191,1998.0
1569726660000,0.0090733,0.009518,0.009518,0.0090733,30116.94341519
1569730140000,0.009536,0.009536,0.009536,0.009536,3028.17115458
1569744000000,0.0094989,0.0094989,0.0094989,0.0094989,11599.4846556
1569744180000,0.0094989,0.009536,0.009536,0.0094989,10000.0
1569746400000,0.0078,0.0078,0.0078,0.0078,6986.0
1569746700000,0.0078,0.0078,0.0078,0.0078,11662.20461058
1569758700000,0.0077105,0.0075503,0.0077105,0.0075503,28178.493206
1569794760000,0.0091989,0.009536,0.009536,0.0091989,14392.17843195
1569797940000,0.0094181,0.0094181,0.0094181,0.0094181,826.32325841
1569798780000,0.0092618,0.0092618,0.0092618,0.0092618,773.67674159
1569817680000,0.009536,0.0095368,0.0095368,0.009536,18811.8767674
1569819540000,0.0092618,0.0091055,0.0092618,0.0091055,635.13316011
1569826800000,0.0094181,0.0095368,0.0095368,0.0094181,1013.21859583
1569827760000,0.0092618,0.009107,0.0092618,0.009107,1013.21859583
1569830400000,0.0094181,0.009887,0.009887,0.0094181,11839.1580643
1569834540000,0.009887,0.009887,0.009887,0.009887,416.0
1569844080000,0.0095744,0.0095744,0.0095744,0.0095744,757.66827002
1569844440000,0.009887,0.010043,0.010043,0.009887,673.6635342999998
1569844500000,0.010043,0.010512,0.010512,0.010043,2698.43493889
1569844560000,0.010306999999999998,0.010306999999999998,0.010306999999999998,0.010306999999999998,826.32325841
1569850860000,0.010199,0.010043,0.010199,0.010043,1514.44406714
1569852240000,0.010298,0.010298,0.010298,0.010298,520.28146632
1569856920000,0.010043,0.009887,0.010043,0.009887,964.52570809
1569857040000,0.0097307,0.0095744,0.0097307,0.0095744,894.9782468000003
1569857100000,0.0094181,0.0091055,0.0094181,0.0091055,1896.48313194
1569857220000,0.008949200000000001,0.0081677,0.008949200000000001,0.0081677,5784.26280887
1569857280000,0.008011399999999998,0.008011399999999998,0.008011399999999998,0.008011399999999998,826.32325841
1569857460000,0.0079334,0.0076988,0.0079334,0.0076988,11859.177861700002
1569857520000,0.0076988,0.007576999999999999,0.0076988,0.007576999999999999,9000.0
1569857580000,0.007776999999999998,0.007576999999999999,0.007776999999999998,0.007576999999999999,6000.0
1569857640000,0.0078551,0.008011399999999998,0.008011399999999998,0.0078551,1652.64651682
1569857700000,0.0078567,0.0078567,0.0078567,0.0078567,1652.64651682
1569858720000,0.0081677,0.0081677,0.0081677,0.0081677,816.43109601
1569860400000,0.0080115,0.0080115,0.0080115,0.0080115,4000.009694
1569861240000,0.0078567,0.0078567,0.0078567,0.0078567,5000.0
1569861300000,0.0078567,0.0078551,0.0080115,0.0078551,5000.0
1569861360000,0.0076988,0.007658499999999999,0.0076988,0.007658499999999999,16006.08267285
1569861420000,0.007658499999999999,0.0076,0.007658499999999999,0.0076,15000.0
1569864720000,0.0077691,0.0077691,0.0077691,0.0077691,9990.0
1569864780000,0.0078551,0.008011399999999998,0.008011399999999998,0.0078551,1652.64651682
1569864840000,0.0081677,0.0081677,0.0081677,0.0081677,9.892162400000002
1569881520000,0.008324,0.008324,0.008324,0.008324,826.32325841
1569894780000,0.0084803,0.0084803,0.0084803,0.0084803,826.32325841
1569899880000,0.0086366,0.0086366,0.0086366,0.0086366,826.32325841
1569916800000,0.0086367,0.0086367,0.0086367,0.0086367,416.0
1569931920000,0.0085,0.0085,0.0085,0.0085,1652.64651682
1569932640000,0.0086367,0.0086367,0.0086367,0.0086367,2000.0
1569970200000,0.008792900000000001,0.008792900000000001,0.008792900000000001,0.008792900000000001,826.32325841
1569970320000,0.008949200000000001,0.008949200000000001,0.008949200000000001,0.008949200000000001,826.32325841
1569970560000,0.0091011,0.0091011,0.0091011,0.0091011,3126.550735000001
1569971220000,0.0091054,0.009105,0.0091054,0.009105,50000.0
1569974160000,0.0091055,0.0094181,0.0094181,0.0091055,2478.96977523
1569974220000,0.0095744,0.00987,0.00987,0.0095744,11857.1781885
1569977040000,0.009847,0.0098765,0.0098765,0.009847,6958.479582980001
1570003200000,0.0080003,0.0080003,0.0080003,0.0080003,521.72969468
1570003500000,0.0080003,0.0080003,0.0080003,0.0080003,10938.06933507
1570005300000,0.008998899999999999,0.008998899999999999,0.008998899999999999,0.008998899999999999,4669.30413758
1570007520000,0.0089751,0.0089751,0.0089751,0.0089751,627.87140244
1570007580000,0.0089751,0.0089751,0.0089751,0.0089751,2000.74436656
1570022580000,0.008974,0.008974,0.008974,0.008974,5586.31361279
1570027860000,0.008888,0.008888,0.008888,0.008888,3570.371996000001
1570041960000,0.0088869,0.0088869,0.0088869,0.0088869,598.6746988
1570058820000,0.0088869,0.0088869,0.0088869,0.0088869,582.5869822000002
1570083720000,0.01032,0.01033,0.01033,0.01032,17872.19028847
1570083780000,0.010352,0.010989,0.010989,0.010352,13251.62988785
1570086420000,0.010989,0.010989,0.010989,0.010989,1577.24148323
1570089600000,0.01033,0.01033,0.01033,0.01033,596.05493816
1570093620000,0.01033,0.01033,0.01033,0.01033,419.75477337
1570123380000,0.01,0.01,0.01,0.01,5919.62040165
1570126020000,0.01,0.01,0.01,0.01,5907.0
1570132500000,0.01,0.01,0.01,0.01,5000.0
1570176000000,0.01,0.01,0.01,0.01,1037.39960957
1570257720000,0.008125,0.008125,0.008125,0.008125,11016.60927757
1570281420000,0.0093381,0.0093381,0.0093381,0.0093381,2500.0
1570281600000,0.0093381,0.0098,0.0098,0.0093381,8191.90920093
1570282620000,0.0097504,0.0097504,0.0097504,0.0097504,1280.81632653
1570348800000,0.0097504,0.0097504,0.0097504,0.0097504,2497.60125682
1570386780000,0.0093414,0.0093414,0.0093414,0.0093414,2693.038069
1570388940000,0.0090785,0.0090785,0.0090785,0.0090785,516.14916671
1570417800000,0.0081958,0.0081958,0.0081958,0.0081958,450.0
1570417920000,0.0081958,0.0078721,0.0081958,0.0078721,10722.8282529
1570418160000,0.0078721,0.0078721,0.0078721,0.0078721,847.4
1570437060000,0.009678399999999998,0.0097504,0.0097504,0.009678399999999998,18000.0
1570437120000,0.0097504,0.0097504,0.0097504,0.0097504,1200.0
1570437300000,0.0097504,0.01,0.01,0.0097504,10432.04969
1570437360000,0.01,0.01,0.01,0.01,2600.0
1570448580000,0.01,0.01,0.01,0.01,900.0
1570450560000,0.01,0.01,0.01,0.01,2288.0
1570451520000,0.01,0.01,0.01,0.01,821.0
1570452360000,0.01,0.01,0.01,0.01,1000.0
1570479240000,0.00979,0.00979,0.00979,0.00979,417.8731
1570503420000,0.00979,0.00979,0.00979,0.00979,463.3299285
1570546320000,0.00978,0.00979,0.00979,0.00978,2304.875093
1570546380000,0.00979,0.00979,0.00979,0.00979,832.0
1570572060000,0.00979,0.015354,0.015354,0.00979,318911.30400214
1570572960000,0.016,0.016,0.016,0.016,7657.66043208
1570574640000,0.0094266,0.0094266,0.0094266,0.0094266,2451.0
1570574760000,0.016076,0.016189,0.016189,0.016076,3760.24740573
1570574940000,0.016189,0.016189,0.016189,0.016189,90.63430612
1570575180000,0.0104,0.016,0.016,0.0104,1473.01254562
1570575480000,0.015999,0.016153,0.016182,0.015999,6641.54049588
1570575540000,0.016099000000000002,0.016099000000000002,0.016099000000000002,0.016099000000000002,2770.72532449
1570577160000,0.010813,0.010813,0.010813,0.010813,500.0
1570577220000,0.016087999999999998,0.016087999999999998,0.016087999999999998,0.016087999999999998,58325.44090882
1570577340000,0.016087999999999998,0.016087999999999998,0.016087999999999998,0.016087999999999998,265.45486518
1570577400000,0.016408000000000002,0.016408000000000002,0.016408000000000002,0.016408000000000002,1914.01308406
1570578600000,0.015,0.015,0.015,0.015,28882.84036115
1570604760000,0.01222,0.012001,0.01222,0.012001,30611.5014582
1570605420000,0.010001,0.010001,0.010001,0.010001,4162.5
1570608780000,0.010503,0.010503,0.010503,0.010503,6111.98279015
1570629300000,0.011003,0.011003,0.011003,0.011003,2436.762708
1570630800000,0.011003,0.011003,0.011003,0.011003,1321.80264113
1570636620000,0.011989,0.011989,0.011989,0.011989,9850.8070432
1570637700000,0.012693,0.012693,0.012693,0.012693,795.24995015
1570641420000,0.012663,0.013225,0.013225,0.012663,25000.0
1570641780000,0.012664,0.012664,0.012664,0.012664,1917.334787
1570654080000,0.012857,0.012857,0.012857,0.012857,2646.09908255
1570654200000,0.012857,0.012941,0.012941,0.012857,800.0
1570694400000,0.011071,0.011071,0.011071,0.011071,981.04967809
1570698000000,0.012,0.012,0.012,0.012,526.0773059999998
1570698300000,0.0111,0.0111,0.0111,0.0111,525.0251509999998
1570698600000,0.012,0.012,0.012,0.012,2403.23709686
1570699440000,0.0111,0.0111,0.0111,0.0111,1459.45945946
1570699560000,0.012,0.012,0.012,0.012,1459.45945946
1570704780000,0.011122,0.011122,0.011122,0.011122,1459.45945946
1570716720000,0.012,0.012,0.012,0.012,1420.9674519
1570718100000,0.012,0.012,0.012,0.012,40059.483598
1570719240000,0.012,0.012,0.012,0.012,25247.93472663
1570726440000,0.01281,0.01281,0.01281,0.01281,2243.90243902
1570726500000,0.012809,0.012809,0.012809,0.012809,975.60975609
1570726740000,0.012804,0.012804,0.012804,0.012804,416.0
1570736280000,0.011535,0.0114,0.011535,0.0114,9831.105429
1570749720000,0.012291,0.012291,0.012291,0.012291,1279.99328151
1570792200000,0.011303,0.011303,0.011303,0.011303,1111.653899
1570797600000,0.011889,0.0119,0.0119,0.011889,1536.13629115
1570808820000,0.011203,0.010903,0.011203,0.010903,5418.713585549999
1570811220000,0.010903,0.010903,0.010903,0.010903,3155.366
1570832340000,0.011789,0.011789,0.011789,0.011789,1568.62745098
1570832400000,0.011789,0.011789,0.011789,0.011789,490.19607843
1570833600000,0.011789,0.011789,0.011789,0.011789,1058.0
1570833780000,0.011789,0.011999,0.011999,0.011789,1058.96414254
1570833840000,0.011999,0.011999,0.011999,0.011999,6449.514712530001
1570835880000,0.011999,0.011999,0.011999,0.011999,5154.72964102
1570838580000,0.010703,0.010703,0.010703,0.010703,1622.6864646
1570838700000,0.010703,0.010703,0.010703,0.010703,2921.9143883
1570867200000,0.011789,0.011789,0.011789,0.011789,1285.65672909
1570870680000,0.010203,0.010012,0.010203,0.010012,100000.0
1570878300000,0.011548,0.011548,0.011548,0.011548,500.0
1570894920000,0.010989,0.010989,0.010989,0.010989,996.5805825
1570895700000,0.010989,0.010989,0.010989,0.010989,1360.0
1570901400000,0.011189,0.011189,0.011189,0.011189,935.62403919
1570953600000,0.010103,0.010103,0.010103,0.010103,416.0
1570984620000,0.010103,0.010021,0.010103,0.010021,29600.25850741
1570984680000,0.010022,0.010022,0.010022,0.010022,3956.43564356
1570999020000,0.010022,0.010022,0.010022,0.010022,4045.0
1571000220000,0.010022,0.010022,0.010022,0.010022,500.0
1571040000000,0.010989,0.010989,0.010989,0.010989,1298.2658524
1571057160000,0.010989,0.010989,0.010989,0.010989,1310.4013104
1571074320000,0.010033,0.010022,0.010033,0.010022,4895.621327000002
1571078580000,0.010379,0.010379,0.010379,0.010379,484.56350652
1571085600000,0.010022,0.010022,0.010022,0.010022,6235.15099441
1571085660000,0.010022,0.010022,0.010022,0.010022,6248.98157917
1571085720000,0.010022,0.010011,0.010022,0.010011,18397.40850761
1571085780000,0.010011,0.010011,0.010011,0.010011,10078.35725587
1571162940000,0.010011,0.010001,0.010011,0.010001,29494.56568908
1571166000000,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,18775.35173461
1571166060000,0.0092999,0.0092999,0.0092999,0.0092999,3237.52360806
1571212800000,0.0099989,0.0099989,0.0099989,0.0099989,681.74736445
1571235780000,0.0099989,0.0099989,0.0099989,0.0099989,1000.0
1571236260000,0.010444,0.010939,0.010939,0.010444,30000.0
1571251080000,0.010938,0.010938,0.010938,0.010938,602.345
1571281800000,0.010937,0.010937,0.010937,0.010937,498.50100001
1571281860000,0.010939,0.010939,0.010939,0.010939,3489.50700007
1571281920000,0.010939,0.010939,0.010939,0.010939,2996.57740474
1571299200000,0.008403299999999999,0.008403299999999999,0.008403299999999999,0.008403299999999999,1776.02782804
1571299500000,0.008403299999999999,0.0083103,0.008403299999999999,0.0083103,9234.61416556
1571347800000,0.0094989,0.010932,0.010932,0.0094989,29587.34316767
1571347920000,0.010869,0.010934,0.010934,0.010869,9004.004432729998
1571353980000,0.008808700000000001,0.008808700000000001,0.008808700000000001,0.008808700000000001,455.34799922
1571354220000,0.008808700000000001,0.008520100000000001,0.008808700000000001,0.008520100000000001,9052.2934258
1571357220000,0.008520100000000001,0.008520100000000001,0.008520100000000001,0.008520100000000001,39948.94086588
1571357280000,0.008501,0.008501,0.008501,0.008501,5311.50834251
1571357340000,0.008501,0.008501,0.008501,0.008501,34688.49165749
1571389980000,0.01054,0.010936,0.010936,0.01054,20000.0
1571390100000,0.010936,0.010936,0.010936,0.010936,8637.69284038
1571393940000,0.010936,0.010936,0.010936,0.010936,4422.5548744
1571419560000,0.0088197,0.00853,0.0088197,0.00853,29851.143725
1571419860000,0.0085021,0.0085021,0.0085021,0.0085021,8629.32343799
1571436060000,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,416.0
1571472000000,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,416.0
1571489580000,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,4837.55597913
1571511000000,0.0094989,0.0094989,0.0094989,0.0094989,610.0717687000001
1571511300000,0.0094889,0.0094889,0.0094889,0.0094889,508.40816374
1571558400000,0.0094789,0.0094789,0.0094789,0.0094789,2656.02887954
1571581740000,0.008600299999999998,0.008600299999999998,0.008600299999999998,0.008600299999999998,1915.41745275
1571581860000,0.008600299999999998,0.008600299999999998,0.008600299999999998,0.008600299999999998,2239.29133456
1571606400000,0.0094689,0.0094689,0.0094689,0.0094689,3100.0
1571644800000,0.008628,0.008628,0.008628,0.008628,416.0
1571687040000,0.0094489,0.0094489,0.0094489,0.0094489,416.0
1571722140000,0.0086303,0.008628,0.0086303,0.008628,19902.393284600006
1571731200000,0.0094389,0.0094389,0.0094389,0.0094389,420.08643995
1571731860000,0.0094389,0.0094389,0.0094389,0.0094389,7416.36600653
1571738760000,0.0086321,0.0086321,0.0086321,0.0086321,15000.0
1571740740000,0.0094,0.0094,0.0094,0.0094,2210.15245424
1571742240000,0.008640299999999998,0.008640299999999998,0.008640299999999998,0.008640299999999998,2112.29485589
1571748360000,0.0093889,0.0093889,0.0093889,0.0093889,986.23881819
1571798520000,0.00936,0.00936,0.00936,0.00936,864.0
1571817600000,0.0089,0.0089,0.0089,0.0089,416.0
1571834940000,0.0089,0.0087,0.0089,0.0087,3093.8
1571921400000,0.0087,0.0087,0.0087,0.0087,658.0
1571922000000,0.0087,0.008628,0.0087,0.008628,1500.0
1571922120000,0.008628,0.008628,0.008628,0.008628,1500.0
1572048960000,0.008750299999999999,0.008750299999999999,0.008750299999999999,0.008750299999999999,1000.0
1572054180000,0.0092989,0.0093,0.0093,0.0092989,14521.71913087
1572055020000,0.008750299999999999,0.008750299999999999,0.008750299999999999,0.008750299999999999,1293.06794783
1572069000000,0.0093,0.0093,0.0093,0.0093,1410.42611258
1572072180000,0.008750299999999999,0.008750299999999999,0.008750299999999999,0.008750299999999999,1410.42611258
1572073380000,0.0093,0.0094989,0.0094989,0.0093,4500.0
1572076500000,0.0094989,0.0094989,0.0094989,0.0094989,607.71397581
1572076680000,0.010227,0.010227,0.010227,0.010227,1300.0
1572076800000,0.010227,0.01047,0.01047,0.010227,5878.70809943
1572080940000,0.008800299999999999,0.0088,0.008800299999999999,0.0088,10231.31155629
1572081000000,0.0087712,0.008628,0.0087712,0.008628,45588.49061502
1572081120000,0.008628,0.008628,0.008628,0.008628,3000.0
1572105180000,0.008628,0.0086,0.008628,0.0086,11180.528987
1572192660000,0.0094989,0.0094989,0.0094989,0.0094989,1200.0
1572193140000,0.0094989,0.0094989,0.0094989,0.0094989,1900.0
1572194100000,0.00947,0.00947,0.00947,0.00947,1800.0
1572197220000,0.00946,0.00947,0.00947,0.00946,2300.0
1572197400000,0.00947,0.00947,0.00947,0.00947,2000.0
1572197760000,0.00947,0.00947,0.00947,0.00947,1600.0
1572198840000,0.0094489,0.00947,0.00947,0.0094489,5000.0
1572198960000,0.00947,0.00947,0.00947,0.00947,1379.57147452
1572200100000,0.0086103,0.0086103,0.0086103,0.0086103,2356.177222
1572200160000,0.0086103,0.0086,0.0086103,0.0086,15805.07831578
1572200520000,0.0082,0.0082,0.0082,0.0082,13236.2194124
1572329760000,0.0082,0.0082,0.0082,0.0082,12057.0
1572362100000,0.0082,0.0082,0.0082,0.0082,4832.71842314
1572363600000,0.0082189,0.0082189,0.0082189,0.0082189,612.83829013
1572431160000,0.0085,0.0081,0.0085,0.0081,31730.8828241
1572431220000,0.008,0.007721600000000001,0.008,0.007721600000000001,8248.481806
1572452580000,0.008998899999999999,0.008998899999999999,0.008998899999999999,0.008998899999999999,10000.0
1572471360000,0.0086577,0.008998899999999999,0.008998899999999999,0.0086577,6620.68346744
1572471420000,0.0089785,0.008998899999999999,0.008998899999999999,0.0089785,2406.34698067
1572472020000,0.0091,0.0094,0.0094,0.0091,8289.394014649999
1572476880000,0.009299,0.0093,0.0093,0.009299,54622.60544284999
1572487860000,0.0094,0.0094,0.0094,0.0094,530.09441384
1572508500000,0.0096183,0.0096183,0.0096183,0.0096183,423.61748325
1572508800000,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,416.0
1572510720000,0.0093635,0.0096183,0.0096183,0.0093635,6260.8584789999995
1572511500000,0.0096183,0.0093635,0.009798,0.0093635,12800.0
1572531120000,0.0095905,0.0095905,0.0095905,0.0095905,1019.7226655
1572533760000,0.0095905,0.009798,0.009798,0.0095905,7778.395202
1572541860000,0.0093814,0.009798,0.009798,0.0093814,15000.0
1572549000000,0.0090003,0.0090003,0.0090003,0.0090003,1022.98174064
1572553560000,0.0093489,0.0094989,0.0094989,0.0093489,1953.88465619
1572564600000,0.0093323,0.0093323,0.0093323,0.0093323,1393.21383178
1572568560000,0.0093677,0.0093677,0.0093677,0.0093677,453.30477468
1572617940000,0.0093722,0.009798,0.009798,0.0093722,13000.0
1572648660000,0.0082545,0.0082545,0.0082545,0.0082545,1036.906728
1572652200000,0.0082603,0.007992399999999998,0.0082603,0.007992399999999998,15000.0
1572681600000,0.008698899999999999,0.008698899999999999,0.008698899999999999,0.008698899999999999,573.68601895
1572698820000,0.008698899999999999,0.008698899999999999,0.008698899999999999,0.008698899999999999,1620.0
1572701580000,0.008698899999999999,0.008698899999999999,0.008698899999999999,0.008698899999999999,1881.92509194
1572714360000,0.008698899999999999,0.008798899999999998,0.008798899999999998,0.008698899999999999,6000.0
1572765060000,0.008798899999999998,0.008798899999999998,0.008798899999999998,0.008798899999999998,450.0
1572768000000,0.0080003,0.0080003,0.0080003,0.0080003,416.0
1572804720000,0.0080315,0.0080003,0.0080315,0.0080003,8273.772567
1572818400000,0.008398899999999999,0.0098,0.0098,0.008398899999999999,32393.5262832
1572818520000,0.011112,0.01111,0.011112,0.01111,16458.207595
1572818580000,0.011111,0.011,0.011111,0.011,11548.394725
1572818760000,0.0109,0.0109,0.0109,0.0109,3511.57701334
1572819240000,0.010874,0.010874,0.010874,0.010874,5000.0
1572819300000,0.010874,0.010874,0.010874,0.010874,3000.0
1572819360000,0.010874,0.010874,0.010874,0.010874,2200.0
1572822540000,0.010874,0.010874,0.010874,0.010874,606.03778917
1572827460000,0.010837,0.012994,0.013706,0.010837,87894.67224248
1572827520000,0.012664,0.015,0.015,0.012664,65578.75728376
1572839700000,0.008805200000000001,0.0083707,0.008805200000000001,0.0083707,2500.0
1572839820000,0.0083707,0.008302799999999999,0.0083707,0.008302799999999999,3169.82308876
